timestamp,serial_line
2026-05-16 11:16:52.337,ADC pin 15 raw = 40  voltage = 0.045 V  angle = 4.9 deg
2026-05-16 11:16:52.347,ADC pin 15 raw = 40  voltage = 0.045 V  angle = 4.9 deg
2026-05-16 11:16:52.357,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.367,ADC pin 15 raw = 41  voltage = 0.046 V  angle = 5.1 deg
2026-05-16 11:16:52.377,ADC pin 15 raw = 41  voltage = 0.046 V  angle = 5.1 deg
2026-05-16 11:16:52.387,ADC pin 15 raw = 44  voltage = 0.049 V  angle = 5.4 deg
2026-05-16 11:16:52.397,ADC pin 15 raw = 43  voltage = 0.048 V  angle = 5.3 deg
2026-05-16 11:16:52.407,ADC pin 15 raw = 41  voltage = 0.046 V  angle = 5.1 deg
2026-05-16 11:16:52.417,ADC pin 15 raw = 43  voltage = 0.048 V  angle = 5.3 deg
2026-05-16 11:16:52.427,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:52.437,ADC pin 15 raw = 44  voltage = 0.049 V  angle = 5.4 deg
2026-05-16 11:16:52.446,ADC pin 15 raw = 46  voltage = 0.052 V  angle = 5.7 deg
2026-05-16 11:16:52.457,ADC pin 15 raw = 46  voltage = 0.052 V  angle = 5.7 deg
2026-05-16 11:16:52.467,ADC pin 15 raw = 44  voltage = 0.049 V  angle = 5.4 deg
2026-05-16 11:16:52.477,ADC pin 15 raw = 44  voltage = 0.049 V  angle = 5.4 deg
2026-05-16 11:16:52.487,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.497,ADC pin 15 raw = 42  voltage = 0.047 V  angle = 5.2 deg
2026-05-16 11:16:52.507,ADC pin 15 raw = 44  voltage = 0.049 V  angle = 5.4 deg
2026-05-16 11:16:52.516,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.526,ADC pin 15 raw = 48  voltage = 0.054 V  angle = 5.9 deg
2026-05-16 11:16:52.537,ADC pin 15 raw = 46  voltage = 0.052 V  angle = 5.7 deg
2026-05-16 11:16:52.546,ADC pin 15 raw = 44  voltage = 0.049 V  angle = 5.4 deg
2026-05-16 11:16:52.557,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.567,ADC pin 15 raw = 44  voltage = 0.049 V  angle = 5.4 deg
2026-05-16 11:16:52.577,ADC pin 15 raw = 46  voltage = 0.052 V  angle = 5.7 deg
2026-05-16 11:16:52.587,ADC pin 15 raw = 46  voltage = 0.052 V  angle = 5.7 deg
2026-05-16 11:16:52.597,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.608,ADC pin 15 raw = 47  voltage = 0.053 V  angle = 5.8 deg
2026-05-16 11:16:52.617,ADC pin 15 raw = 47  voltage = 0.053 V  angle = 5.8 deg
2026-05-16 11:16:52.627,ADC pin 15 raw = 47  voltage = 0.053 V  angle = 5.8 deg
2026-05-16 11:16:52.637,ADC pin 15 raw = 46  voltage = 0.052 V  angle = 5.7 deg
2026-05-16 11:16:52.647,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.657,ADC pin 15 raw = 46  voltage = 0.052 V  angle = 5.7 deg
2026-05-16 11:16:52.667,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.677,ADC pin 15 raw = 46  voltage = 0.052 V  angle = 5.7 deg
2026-05-16 11:16:52.687,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.697,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.708,ADC pin 15 raw = 47  voltage = 0.053 V  angle = 5.8 deg
2026-05-16 11:16:52.717,ADC pin 15 raw = 47  voltage = 0.053 V  angle = 5.8 deg
2026-05-16 11:16:52.726,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.736,ADC pin 15 raw = 44  voltage = 0.049 V  angle = 5.4 deg
2026-05-16 11:16:52.746,ADC pin 15 raw = 44  voltage = 0.049 V  angle = 5.4 deg
2026-05-16 11:16:52.756,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.767,ADC pin 15 raw = 44  voltage = 0.049 V  angle = 5.4 deg
2026-05-16 11:16:52.777,ADC pin 15 raw = 46  voltage = 0.052 V  angle = 5.7 deg
2026-05-16 11:16:52.786,ADC pin 15 raw = 48  voltage = 0.054 V  angle = 5.9 deg
2026-05-16 11:16:52.797,ADC pin 15 raw = 44  voltage = 0.049 V  angle = 5.4 deg
2026-05-16 11:16:52.807,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.817,ADC pin 15 raw = 45  voltage = 0.051 V  angle = 5.5 deg
2026-05-16 11:16:52.827,ADC pin 15 raw = 48  voltage = 0.054 V  angle = 5.9 deg
2026-05-16 11:16:52.837,ADC pin 15 raw = 47  voltage = 0.053 V  angle = 5.8 deg
2026-05-16 11:16:52.847,ADC pin 15 raw = 62  voltage = 0.070 V  angle = 7.6 deg
2026-05-16 11:16:52.857,ADC pin 15 raw = 110  voltage = 0.124 V  angle = 13.6 deg
2026-05-16 11:16:52.867,ADC pin 15 raw = 143  voltage = 0.161 V  angle = 17.6 deg
2026-05-16 11:16:52.877,ADC pin 15 raw = 175  voltage = 0.197 V  angle = 21.6 deg
2026-05-16 11:16:52.897,ADC pin 15 raw = 201  voltage = 0.226 V  angle = 24.8 deg
2026-05-16 11:16:52.906,ADC pin 15 raw = 239  voltage = 0.268 V  angle = 29.5 deg
2026-05-16 11:16:52.907,ADC pin 15 raw = 271  voltage = 0.304 V  angle = 33.4 deg
2026-05-16 11:16:52.917,ADC pin 15 raw = 304  voltage = 0.341 V  angle = 37.5 deg
2026-05-16 11:16:52.926,ADC pin 15 raw = 348  voltage = 0.391 V  angle = 42.9 deg
2026-05-16 11:16:52.936,ADC pin 15 raw = 387  voltage = 0.435 V  angle = 46.3 deg
2026-05-16 11:16:52.946,ADC pin 15 raw = 412  voltage = 0.463 V  angle = 47.7 deg
2026-05-16 11:16:52.956,ADC pin 15 raw = 452  voltage = 0.508 V  angle = 50.1 deg
2026-05-16 11:16:52.967,ADC pin 15 raw = 483  voltage = 0.543 V  angle = 51.9 deg
2026-05-16 11:16:52.976,ADC pin 15 raw = 510  voltage = 0.573 V  angle = 53.5 deg
2026-05-16 11:16:52.987,ADC pin 15 raw = 562  voltage = 0.631 V  angle = 56.5 deg
2026-05-16 11:16:52.997,ADC pin 15 raw = 596  voltage = 0.669 V  angle = 58.5 deg
2026-05-16 11:16:53.006,ADC pin 15 raw = 637  voltage = 0.716 V  angle = 60.9 deg
2026-05-16 11:16:53.017,ADC pin 15 raw = 667  voltage = 0.749 V  angle = 62.6 deg
2026-05-16 11:16:53.026,ADC pin 15 raw = 707  voltage = 0.794 V  angle = 65.0 deg
2026-05-16 11:16:53.037,ADC pin 15 raw = 748  voltage = 0.840 V  angle = 67.4 deg
2026-05-16 11:16:53.046,ADC pin 15 raw = 780  voltage = 0.876 V  angle = 69.2 deg
2026-05-16 11:16:53.057,ADC pin 15 raw = 814  voltage = 0.914 V  angle = 71.2 deg
2026-05-16 11:16:53.067,ADC pin 15 raw = 853  voltage = 0.958 V  angle = 73.5 deg
2026-05-16 11:16:53.076,ADC pin 15 raw = 881  voltage = 0.990 V  angle = 75.1 deg
2026-05-16 11:16:53.087,ADC pin 15 raw = 916  voltage = 1.029 V  angle = 77.2 deg
2026-05-16 11:16:53.096,ADC pin 15 raw = 952  voltage = 1.069 V  angle = 79.3 deg
2026-05-16 11:16:53.107,ADC pin 15 raw = 993  voltage = 1.115 V  angle = 81.7 deg
2026-05-16 11:16:53.117,ADC pin 15 raw = 1022  voltage = 1.148 V  angle = 83.3 deg
2026-05-16 11:16:53.127,ADC pin 15 raw = 1059  voltage = 1.190 V  angle = 85.5 deg
2026-05-16 11:16:53.137,ADC pin 15 raw = 1096  voltage = 1.231 V  angle = 87.7 deg
2026-05-16 11:16:53.147,ADC pin 15 raw = 1132  voltage = 1.272 V  angle = 89.8 deg
2026-05-16 11:16:53.157,ADC pin 15 raw = 1161  voltage = 1.304 V  angle = 112.1 deg
2026-05-16 11:16:53.167,ADC pin 15 raw = 1195  voltage = 1.342 V  angle = 135.3 deg
2026-05-16 11:16:53.177,ADC pin 15 raw = 1224  voltage = 1.375 V  angle = 136.5 deg
2026-05-16 11:16:53.187,ADC pin 15 raw = 1261  voltage = 1.417 V  angle = 138.0 deg
2026-05-16 11:16:53.197,ADC pin 15 raw = 1292  voltage = 1.451 V  angle = 139.3 deg
2026-05-16 11:16:53.207,ADC pin 15 raw = 1320  voltage = 1.483 V  angle = 140.5 deg
2026-05-16 11:16:53.217,ADC pin 15 raw = 1347  voltage = 1.513 V  angle = 141.6 deg
2026-05-16 11:16:53.227,ADC pin 15 raw = 1391  voltage = 1.563 V  angle = 143.4 deg
2026-05-16 11:16:53.237,ADC pin 15 raw = 1417  voltage = 1.592 V  angle = 144.4 deg
2026-05-16 11:16:53.247,ADC pin 15 raw = 1446  voltage = 1.624 V  angle = 145.6 deg
2026-05-16 11:16:53.257,ADC pin 15 raw = 1478  voltage = 1.660 V  angle = 146.9 deg
2026-05-16 11:16:53.267,ADC pin 15 raw = 1510  voltage = 1.696 V  angle = 148.2 deg
2026-05-16 11:16:53.276,ADC pin 15 raw = 1535  voltage = 1.724 V  angle = 149.3 deg
2026-05-16 11:16:53.287,ADC pin 15 raw = 1579  voltage = 1.774 V  angle = 151.1 deg
2026-05-16 11:16:53.297,ADC pin 15 raw = 1603  voltage = 1.801 V  angle = 152.0 deg
2026-05-16 11:16:53.307,ADC pin 15 raw = 1628  voltage = 1.829 V  angle = 153.1 deg
2026-05-16 11:16:53.317,ADC pin 15 raw = 1656  voltage = 1.860 V  angle = 154.2 deg
2026-05-16 11:16:53.327,ADC pin 15 raw = 1679  voltage = 1.886 V  angle = 155.2 deg
2026-05-16 11:16:53.337,ADC pin 15 raw = 1706  voltage = 1.916 V  angle = 156.3 deg
2026-05-16 11:16:53.347,ADC pin 15 raw = 1736  voltage = 1.950 V  angle = 157.5 deg
2026-05-16 11:16:53.357,ADC pin 15 raw = 1762  voltage = 1.979 V  angle = 158.6 deg
2026-05-16 11:16:53.367,ADC pin 15 raw = 1791  voltage = 2.012 V  angle = 159.8 deg
2026-05-16 11:16:53.377,ADC pin 15 raw = 1815  voltage = 2.039 V  angle = 160.7 deg
2026-05-16 11:16:53.387,ADC pin 15 raw = 1846  voltage = 2.074 V  angle = 162.0 deg
2026-05-16 11:16:53.397,ADC pin 15 raw = 1874  voltage = 2.105 V  angle = 163.2 deg
2026-05-16 11:16:53.408,ADC pin 15 raw = 1905  voltage = 2.140 V  angle = 164.4 deg
2026-05-16 11:16:53.417,ADC pin 15 raw = 1936  voltage = 2.175 V  angle = 165.7 deg
2026-05-16 11:16:53.427,ADC pin 15 raw = 1967  voltage = 2.210 V  angle = 167.0 deg
2026-05-16 11:16:53.437,ADC pin 15 raw = 1996  voltage = 2.242 V  angle = 168.2 deg
2026-05-16 11:16:53.447,ADC pin 15 raw = 2028  voltage = 2.278 V  angle = 169.5 deg
2026-05-16 11:16:53.457,ADC pin 15 raw = 2061  voltage = 2.315 V  angle = 170.8 deg
2026-05-16 11:16:53.467,ADC pin 15 raw = 2094  voltage = 2.352 V  angle = 172.2 deg
2026-05-16 11:16:53.477,ADC pin 15 raw = 2125  voltage = 2.387 V  angle = 173.4 deg
2026-05-16 11:16:53.487,ADC pin 15 raw = 2168  voltage = 2.435 V  angle = 175.2 deg
2026-05-16 11:16:53.497,ADC pin 15 raw = 2195  voltage = 2.466 V  angle = 176.3 deg
2026-05-16 11:16:53.507,ADC pin 15 raw = 2221  voltage = 2.495 V  angle = 177.4 deg
2026-05-16 11:16:53.517,ADC pin 15 raw = 2254  voltage = 2.532 V  angle = 178.7 deg
2026-05-16 11:16:53.527,ADC pin 15 raw = 2289  voltage = 2.571 V  angle = 180.4 deg
2026-05-16 11:16:53.537,ADC pin 15 raw = 2324  voltage = 2.611 V  angle = 183.9 deg
2026-05-16 11:16:53.547,ADC pin 15 raw = 2337  voltage = 2.625 V  angle = 185.2 deg
2026-05-16 11:16:53.557,ADC pin 15 raw = 2371  voltage = 2.663 V  angle = 188.6 deg
2026-05-16 11:16:53.567,ADC pin 15 raw = 2393  voltage = 2.688 V  angle = 190.7 deg
2026-05-16 11:16:53.577,ADC pin 15 raw = 2424  voltage = 2.723 V  angle = 193.8 deg
2026-05-16 11:16:53.587,ADC pin 15 raw = 2459  voltage = 2.762 V  angle = 197.3 deg
2026-05-16 11:16:53.597,ADC pin 15 raw = 2481  voltage = 2.787 V  angle = 199.5 deg
2026-05-16 11:16:53.608,ADC pin 15 raw = 2516  voltage = 2.826 V  angle = 203.0 deg
2026-05-16 11:16:53.617,ADC pin 15 raw = 2548  voltage = 2.862 V  angle = 206.2 deg
2026-05-16 11:16:53.627,ADC pin 15 raw = 2559  voltage = 2.875 V  angle = 207.2 deg
2026-05-16 11:16:53.637,ADC pin 15 raw = 2609  voltage = 2.931 V  angle = 212.2 deg
2026-05-16 11:16:53.647,ADC pin 15 raw = 2639  voltage = 2.964 V  angle = 215.2 deg
2026-05-16 11:16:53.657,ADC pin 15 raw = 2670  voltage = 2.999 V  angle = 218.3 deg
2026-05-16 11:16:53.667,ADC pin 15 raw = 2704  voltage = 3.037 V  angle = 221.7 deg
2026-05-16 11:16:53.677,ADC pin 15 raw = 2730  voltage = 3.067 V  angle = 224.3 deg
2026-05-16 11:16:53.687,ADC pin 15 raw = 2765  voltage = 3.106 V  angle = 227.7 deg
2026-05-16 11:16:53.697,ADC pin 15 raw = 2806  voltage = 3.152 V  angle = 231.8 deg
2026-05-16 11:16:53.707,ADC pin 15 raw = 2832  voltage = 3.181 V  angle = 234.4 deg
2026-05-16 11:16:53.717,ADC pin 15 raw = 2856  voltage = 3.208 V  angle = 236.8 deg
2026-05-16 11:16:53.727,ADC pin 15 raw = 2892  voltage = 3.249 V  angle = 240.4 deg
2026-05-16 11:16:53.737,ADC pin 15 raw = 2914  voltage = 3.273 V  angle = 242.6 deg
2026-05-16 11:16:53.747,ADC pin 15 raw = 2944  voltage = 3.307 V  angle = 245.5 deg
2026-05-16 11:16:53.759,ADC pin 15 raw = 2966  voltage = 3.332 V  angle = 247.7 deg
2026-05-16 11:16:53.767,ADC pin 15 raw = 2998  voltage = 3.368 V  angle = 250.9 deg
2026-05-16 11:16:53.777,ADC pin 15 raw = 3020  voltage = 3.392 V  angle = 253.1 deg
2026-05-16 11:16:53.787,ADC pin 15 raw = 3048  voltage = 3.424 V  angle = 255.9 deg
2026-05-16 11:16:53.797,ADC pin 15 raw = 3081  voltage = 3.461 V  angle = 259.2 deg
2026-05-16 11:16:53.807,ADC pin 15 raw = 3105  voltage = 3.488 V  angle = 261.5 deg
2026-05-16 11:16:53.817,ADC pin 15 raw = 3123  voltage = 3.508 V  angle = 263.3 deg
2026-05-16 11:16:53.827,ADC pin 15 raw = 3152  voltage = 3.541 V  angle = 266.2 deg
2026-05-16 11:16:53.837,ADC pin 15 raw = 3180  voltage = 3.572 V  angle = 269.0 deg
2026-05-16 11:16:53.847,ADC pin 15 raw = 3199  voltage = 3.594 V  angle = 270.9 deg
2026-05-16 11:16:53.857,ADC pin 15 raw = 3223  voltage = 3.620 V  angle = 273.3 deg
2026-05-16 11:16:53.867,ADC pin 15 raw = 3246  voltage = 3.646 V  angle = 275.6 deg
2026-05-16 11:16:53.877,ADC pin 15 raw = 3271  voltage = 3.674 V  angle = 278.1 deg
2026-05-16 11:16:53.887,ADC pin 15 raw = 3308  voltage = 3.716 V  angle = 281.7 deg
2026-05-16 11:16:53.897,ADC pin 15 raw = 3337  voltage = 3.749 V  angle = 284.6 deg
2026-05-16 11:16:53.907,ADC pin 15 raw = 3379  voltage = 3.796 V  angle = 288.8 deg
2026-05-16 11:16:53.917,ADC pin 15 raw = 3407  voltage = 3.827 V  angle = 291.6 deg
2026-05-16 11:16:53.927,ADC pin 15 raw = 3455  voltage = 3.881 V  angle = 296.4 deg
2026-05-16 11:16:53.937,ADC pin 15 raw = 3502  voltage = 3.934 V  angle = 301.0 deg
2026-05-16 11:16:53.947,ADC pin 15 raw = 3548  voltage = 3.986 V  angle = 305.6 deg
2026-05-16 11:16:53.957,ADC pin 15 raw = 3587  voltage = 4.029 V  angle = 309.5 deg
2026-05-16 11:16:53.967,ADC pin 15 raw = 3643  voltage = 4.092 V  angle = 315.0 deg
2026-05-16 11:16:53.977,ADC pin 15 raw = 3697  voltage = 4.153 V  angle = 320.4 deg
2026-05-16 11:16:53.987,ADC pin 15 raw = 3739  voltage = 4.200 V  angle = 324.6 deg
2026-05-16 11:16:53.996,ADC pin 15 raw = 3787  voltage = 4.254 V  angle = 329.4 deg
2026-05-16 11:16:54.007,ADC pin 15 raw = 3854  voltage = 4.329 V  angle = 336.0 deg
2026-05-16 11:16:54.016,ADC pin 15 raw = 3918  voltage = 4.401 V  angle = 342.4 deg
2026-05-16 11:16:54.026,ADC pin 15 raw = 3989  voltage = 4.481 V  angle = 349.5 deg
2026-05-16 11:16:54.036,ADC pin 15 raw = 4063  voltage = 4.564 V  angle = 356.8 deg
2026-05-16 11:16:54.046,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.056,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.067,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.076,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.086,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.096,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.106,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.117,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.126,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.137,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.146,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.156,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.167,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.176,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.187,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.197,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.207,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.217,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.227,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.237,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.247,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.257,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.267,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.277,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.287,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.297,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.307,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.317,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.327,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.337,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.347,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.357,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.367,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.377,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.387,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.397,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.407,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.417,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.427,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.437,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.447,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.457,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.467,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.477,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.487,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.497,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.507,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.517,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.527,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.537,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.547,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.557,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.567,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.583,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.589,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.600,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.607,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.617,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.626,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.636,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.646,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.656,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.666,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.676,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.686,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.696,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.707,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.716,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.726,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.736,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.746,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.758,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.766,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.777,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.787,ADC pin 15 raw = 4095  voltage = 4.600 V  angle = 360.0 deg
2026-05-16 11:16:54.796,ADC pin 15 raw = 4090  voltage = 4.594 V  angle = 359.5 deg
2026-05-16 11:16:54.807,ADC pin 15 raw = 4021  voltage = 4.517 V  angle = 352.6 deg
2026-05-16 11:16:54.816,ADC pin 15 raw = 3934  voltage = 4.419 V  angle = 344.0 deg
2026-05-16 11:16:54.827,ADC pin 15 raw = 3859  voltage = 4.335 V  angle = 336.5 deg
2026-05-16 11:16:54.837,ADC pin 15 raw = 3791  voltage = 4.259 V  angle = 329.8 deg
2026-05-16 11:16:54.847,ADC pin 15 raw = 3711  voltage = 4.169 V  angle = 321.8 deg
2026-05-16 11:16:54.857,ADC pin 15 raw = 3643  voltage = 4.092 V  angle = 315.0 deg
2026-05-16 11:16:54.867,ADC pin 15 raw = 3557  voltage = 3.996 V  angle = 306.5 deg
2026-05-16 11:16:54.877,ADC pin 15 raw = 3490  voltage = 3.920 V  angle = 299.8 deg
2026-05-16 11:16:54.887,ADC pin 15 raw = 3420  voltage = 3.842 V  angle = 292.9 deg
2026-05-16 11:16:54.896,ADC pin 15 raw = 3362  voltage = 3.777 V  angle = 287.1 deg
2026-05-16 11:16:54.907,ADC pin 15 raw = 3309  voltage = 3.717 V  angle = 281.8 deg
2026-05-16 11:16:54.917,ADC pin 15 raw = 3247  voltage = 3.647 V  angle = 275.7 deg
2026-05-16 11:16:54.926,ADC pin 15 raw = 3196  voltage = 3.590 V  angle = 270.6 deg
2026-05-16 11:16:54.936,ADC pin 15 raw = 3137  voltage = 3.524 V  angle = 264.7 deg
2026-05-16 11:16:54.946,ADC pin 15 raw = 3087  voltage = 3.468 V  angle = 259.8 deg
2026-05-16 11:16:54.956,ADC pin 15 raw = 3028  voltage = 3.401 V  angle = 253.9 deg
2026-05-16 11:16:54.966,ADC pin 15 raw = 2987  voltage = 3.355 V  angle = 249.8 deg
2026-05-16 11:16:54.976,ADC pin 15 raw = 2931  voltage = 3.292 V  angle = 244.2 deg
2026-05-16 11:16:54.987,ADC pin 15 raw = 2883  voltage = 3.239 V  angle = 239.5 deg
2026-05-16 11:16:54.996,ADC pin 15 raw = 2833  voltage = 3.182 V  angle = 234.5 deg
2026-05-16 11:16:55.006,ADC pin 15 raw = 2784  voltage = 3.127 V  angle = 229.6 deg
2026-05-16 11:16:55.016,ADC pin 15 raw = 2725  voltage = 3.061 V  angle = 223.8 deg
2026-05-16 11:16:55.026,ADC pin 15 raw = 2672  voltage = 3.002 V  angle = 218.5 deg
